174		B		6880		4719
175		B		6920		4700
176		P		7080		5593
177		B		7000		4392
178		B		7040		4484
179		I		7200		8034
180		B		7120		4694
181		B		7160		4622
182		P		7320		6220
183		B		7240		4400
184		B		7280		4324
185		P		7440		5693
186		B		7360		4199
187		B		7400		4261
188		P		7560		5487
189		B		7480		4319
190		B		7520		3933
191		I		7680		8042
192		B		7600		4639
193		B		7640		4498
194		P		7800		5477
195		B		7720		4446
196		B		7760		4116
197		P		7920		5557
198		B		7840		3848
199		B		7880		3992
200		P		8040		5485
201		B		7960		4203
202		B		8000		4327
203		I		8160		7505
204		B		8080		4404
205		B		8120		4393
206		P		8280		5266
207		B		8200		4323
208		B		8240		4120
209		P		8400		5052
210		B		8320		3871
211		B		8360		3893
212		P		8520		5527
213		B		8440		4074
214		B		8480		4248
215		I		8640		7296
216		B		8560		4345
217		B		8600		4258
218		P		8760		5182
219		B		8680		3987
220		B		8720		4090
221		P		8880		5169
222		B		8800		4360
223		B		8840		4144
224		P		9000		5476
225		B		8920		4298
226		B		8960		4370
227		I		9120		7354
228		B		9040		4692
229		B		9080		4306
230		P		9240		5840
231		B		9160		4075
232		B		9200		4501
233		P		9360		5559
234		B		9280		4422
235		B		9320		4470
236		P		9480		5434
237		B		9400		4516
238		B		9440		4333
239		I		9600		7558
240		B		9520		4215
241		B		9560		4443
242		P		9720		5954
243		B		9640		4491
244		B		9680		4437
245		P		9840		5707
246		B		9760		4288
247		B		9800		4315
248		P		9960		5379
249		B		9880		4040
250		B		9920		4021
251		I		10080		7826
252		B		10000		4221
253		B		10040		4315
254		P		10200		5144
255		B		10120		4047
256		B		10160		3877
257		P		10320		5124
258		B		10240		3637
259		B		10280		3534
260		P		10440		5170
261		B		10360		3585
262		B		10400		3459
263		I		10560		7674
264		B		10480		3492
265		B		10520		3414
266		P		10680		4936
267		B		10600		3419
268		B		10640		3715
269		P		10800		5000
270		B		10720		3697
271		B		10760		3703
272		P		10920		4881
273		B		10840		3942
274		B		10880		4070
275		I		11040		7101
276		B		10960		4415
277		B		11000		4052
278		P		11160		5312
279		B		11080		4030
280		B		11120		4202
281		P		11280		5567
282		B		11200		4409
283		B		11240		4633
284		P		11400		5736
285		B		11320		4521
286		B		11360		4463
287		I		11520		7408
288		B		11440		4581
289		B		11480		4386
290		P		11640		5277
291		B		11560		4271
292		B		11600		4299
293		P		11760		4860
294		B		11680		4161
295		B		11720		3998
296		P		11880		4659
297		B		11800		3679
298		B		11840		3835
299		I		12000		6348
300		B		11920		3884
301		B		11960		3707
302		P		12120		4460
303		B		12040		3740
304		B		12080		3667
305		P		12240		4107
306		B		12160		3717
307		B		12200		3301
308		P		12360		4411
309		B		12280		3448
310		B		12320		3245
311		I		12480		5372
312		B		12400		3138
313		B		12440		3217
314		P		12600		4229
315		B		12520		3025
316		B		12560		3489
317		P		12720		4215
318		B		12640		3314
319		B		12680		3347
320		P		12840		4062
321		B		12760		3235
322		B		12800		3247
323		I		12960		5144
324		B		12880		3509
325		B		12920		3216
326		P		13080		3831
327		B		13000		3114
328		B		13040		3216
329		P		13200		3714
330		B		13120		2906
331		B		13160		2870
332		P		13320		3761
333		B		13240		2884
334		B		13280		3111
335		I		13440		4972
336		B		13360		2866
337		B		13400		2857
338		P		13560		3856
339		B		13480		2414
340		B		13520		3324
341		P		13680		4151
342		B		13600		2557
343		B		13640		3337
344		P		13800		4505
345		B		13720		2739
346		B		13760		3381
347		I		13920		6662
348		B		13840		3710
349		B		13880		3801
350		P		14040		4429
351		B		13960		4013
352		B		14000		3939
353		P		14160		4535
354		B		14080		4249
355		B		14120		3895
356		P		14280		4624
357		B		14200		3523
358		B		14240		3624
359		I		14400		6913
360		B		14320		3877
361		B		14360		3908
362		P		14520		4716
363		B		14440		3823
364		B		14480		3852
365		P		14640		4800
366		B		14560		3972
367		B		14600		3776
368		P		14760		5183
369		B		14680		3761
370		B		14720		4039
371		I		14880		7177
372		B		14800		3807
373		B		14840		3909
374		P		15000		5238
375		B		14920		3977
376		B		14960		4360
377		P		15120		5294
378		B		15040		4235
379		B		15080		4350
380		P		15240		5663
381		B		15160		4553
382		B		15200		4471
383		I		15360		7852
384		B		15280		4469
385		B		15320		4482
386		P		15480		6014
387		B		15400		4839
388		B		15440		5016
389		P		15600		5949
390		B		15520		4858
391		B		15560		4886
392		P		15720		5758
393		B		15640		4855
394		B		15680		5095
395		I		15840		8089
396		B		15760		4955
397		B		15800		4836
398		P		15960		5803
399		B		15880		5043
400		B		15920		4886
401		P		16080		5874
402		B		16000		4713
403		B		16040		4914
404		P		16200		5886
405		B		16120		5184
406		B		16160		4910
407		I		16320		8746
408		B		16240		6738
409		B		16280		4260
410		P		16440		4921
411		B		16360		3627
412		B		16400		3853
413		P		16560		5495
414		B		16480		4211
415		B		16520		4281
416		P		16680		5050
417		B		16600		3455
418		B		16640		3115
419		I		16800		8995
420		B		16720		2389
421		B		16760		2529
422		P		16920		5618
423		B		16840		3132
424		B		16880		3184
425		P		17040		4145
426		B		16960		2931
427		B		17000		3035
428		P		17160		4042
429		B		17080		2567
430		B		17120		2426
431		I		17280		9179
432		B		17200		2594
433		B		17240		2266
434		P		17400		5579
435		B		17320		2884
436		B		17360		2917
437		P		17520		5503
438		B		17440		2795
439		B		17480		3062
440		P		17640		5354
441		B		17560		4102
442		B		17600		4865
443		I		17760		8783
444		B		17680		4566
445		B		17720		4699
446		P		17880		5449
447		B		17800		4088
448		B		17840		4001
449		P		18000		5483
450		B		17920		3488
451		B		17960		3545
452		P		18120		4855
453		B		18040		2396
454		B		18080		2881
455		I		18240		8982
456		B		18160		2157
457		B		18200		2577
458		P		18360		4092
459		B		18280		3216
460		B		18320		3610
461		P		18480		4806
462		B		18400		3291
463		B		18440		3254
464		P		18600		4437
465		B		18520		2865
466		B		18560		3099
467		I		18720		8963
468		B		18640		2506
469		B		18680		2793
470		P		18840		4701
471		B		18760		2724
472		B		18800		2726
473		P		18960		5692
474		B		18880		3565
475		B		18920		3368
476		P		19080		6047
477		B		19000		4227
478		B		19040		4053
479		I		19200		8773
480		B		19120		4190
481		B		19160		5112
482		P		19320		5730
483		B		19240		4626
484		B		19280		4515
485		P		19440		5213
486		B		19360		5012
487		B		19400		4919
488		P		19560		5497
489		B		19480		4578
490		B		19520		4768
491		I		19680		8305
492		B		19600		5032
493		B		19640		4377
494		P		19800		5126
495		B		19720		4230
496		B		19760		4423
497		P		19920		5337
498		B		19840		4273
499		B		19880		4156
500		P		20040		5394
501		B		19960		4400
502		B		20000		4530
503		I		20160		8265
504		B		20080		4596
505		B		20120		4501
506		P		20280		5431
507		B		20200		4848
508		B		20240		4440
509		P		20400		5083
510		B		20320		4136
511		B		20360		3946
512		P		20520		4843
513		B		20440		3749
514		B		20480		3802
515		I		20640		8131
516		B		20560		3921
517		B		20600		4045
518		P		20760		4629
519		B		20680		3641
520		B		20720		4093
521		P		20880		4940
522		B		20800		4378
523		B		20840		4141
524		P		21000		4770
525		B		20920		3801
526		B		20960		3804
527		I		21120		7564
528		B		21040		3911
529		B		21080		3950
530		P		21240		4715
531		B		21160		3537
532		B		21200		3758
533		P		21360		4683
534		B		21280		3627
535		B		21320		3886
536		P		21480		4555
537		B		21400		4201
538		B		21440		3783
539		I		21600		7554
540		B		21520		3852
541		B		21560		3848
542		P		21720		4452
543		B		21640		3375
544		B		21680		3507
545		P		21840		4448
546		B		21760		3594
547		B		21800		3685
548		P		21960		4231
549		B		21880		3722
550		B		21920		3803
551		I		22080		7182
552		B		22000		3568
553		B		22040		3540
554		P		22200		4464
555		B		22120		3547
556		B		22160		3318
557		P		22320		4411
558		B		22240		3419
559		B		22280		3426
560		P		22440		4293
561		B		22360		3257
562		B		22400		3370
563		I		22560		7317
564		B		22480		3353
565		B		22520		3469
566		P		22680		4285
567		B		22600		3293
568		B		22640		3478
569		P		22800		4453
570		B		22720		3474
571		B		22760		3322
572		P		22920		4693
573		B		22840		3497
574		B		22880		3474
575		I		23040		7436
576		B		22960		3438
577		B		23000		3402
578		P		23160		4462
579		B		23080		3354
580		B		23120		3501
581		P		23280		4335
582		B		23200		3502
583		B		23240		3419
584		P		23400		4346
585		B		23320		3691
586		B		23360		3535
587		I		23520		7707
588		B		23440		3815
589		B		23480		3788
590		P		23640		4758
591		B		23560		3598
592		B		23600		3513
593		P		23760		4343
594		B		23680		3463
595		B		23720		3585
596		P		23880		4545
597		B		23800		3755
598		B		23840		3808
599		I		24000		7742
600		B		23920		3877
601		B		23960		3764
602		P		24120		4953
603		B		24040		3725
604		B		24080		3959
605		P		24240		4907
606		B		24160		4140
607		B		24200		4059
608		P		24360		4759
609		B		24280		3873
610		B		24320		4148
611		I		24480		8214
612		B		24400		4014
613		B		24440		3940
614		P		24600		5477
615		B		24520		4299
616		B		24560		4468
617		P		24720		5436
618		B		24640		4493
619		B		24680		4306
620		P		24840		5568
621		B		24760		4157
622		B		24800		4241
623		I		24960		8641
624		B		24880		4768
625		B		24920		4649
626		P		25080		5283
627		B		25000		4617
628		B		25040		4736
629		P		25200		5822
630		B		25120		4778
631		B		25160		4684
632		P		25320		5812
633		B		25240		4538
634		B		25280		4462
635		I		25440		8805
636		B		25360		4591
637		B		25400		4550
638		P		25560		5485
639		B		25480		4648
640		B		25520		4650
641		P		25680		5430
642		B		25600		4559
643		B		25640		4663
644		P		25800		5718
645		B		25720		4464
646		B		25760		4408
647		I		25920		8869
648		B		25840		4471
649		B		25880		4122
650		P		26040		5619
651		B		25960		4029
652		B		26000		4409
653		P		26160		5584
654		B		26080		4676
655		B		26120		4804
656		P		26280		5560
657		B		26200		4873
658		B		26240		4899
659		I		26400		9004
660		B		26320		4165
661		B		26360		4179
662		P		26520		5613
663		B		26440		4186
664		B		26480		4157
665		P		26640		5541
666		B		26560		4579
667		B		26600		4691
668		P		26760		5680
669		B		26680		4768
670		B		26720		5007
671		I		26880		9088
672		B		26800		4800
673		B		26840		4851
674		P		27000		5457
675		B		26920		4753
676		B		26960		4764
677		P		27120		9491
678		B		27040		5606
679		B		27080		4175
680		P		27240		4849
681		B		27160		3176
682		B		27200		3583
683		I		27360		8273
684		B		27280		2863
685		B		27320		3404
686		P		27480		4476
687		B		27400		3253
688		B		27440		3061
689		P		27600		5667
690		B		27520		3678
691		B		27560		3909
692		P		27720		4558
693		B		27640		3600
694		B		27680		3577
695		I		27840		8084
696		B		27760		3569
697		B		27800		3274
698		P		27960		5040
699		B		27880		3499
700		B		27920		3511
701		P		28080		5018
702		B		28000		4037
703		B		28040		4160
704		P		28200		5194
705		B		28120		4098
706		B		28160		4046
707		I		28320		7779
708		B		28240		4258
709		B		28280		4116
710		P		28440		5363
711		B		28360		3963
712		B		28400		3927
713		P		28560		5333
714		B		28480		3954
715		B		28520		3991
716		P		28680		5149
717		B		28600		4008
718		B		28640		4237
719		I		28800		7595
720		B		28720		3939
721		B		28760		4176
722		P		28920		5188
723		B		28840		4142
724		B		28880		4188
725		P		29040		5091
726		B		28960		4239
727		B		29000		4226
728		P		29160		4950
729		B		29080		4061
730		B		29120		3948
731		I		29280		6879
732		B		29200		4038
733		B		29240		4120
734		P		29400		4731
735		B		29320		3888
736		B		29360		4017
737		P		29520		4731
738		B		29440		4101
739		B		29480		3929
740		P		29640		4663
741		B		29560		3997
742		B		29600		3884
743		I		29760		6796
744		B		29680		3952
745		B		29720		3936
746		P		29880		4602
747		B		29800		3905
748		B		29840		3722
749		P		30000		4660
750		B		29920		3555
751		B		29960		3604
752		P		30120		4457
753		B		30040		3227
754		B		30080		3315
755		I		30240		6646
756		B		30160		3315
757		B		30200		2936
758		P		30360		4489
759		B		30280		2887
760		B		30320		2944
761		P		30480		4731
762		B		30400		3142
763		B		30440		3316
764		P		30600		3605
765		B		30520		3438
766		B		30560		3387
767		I		30720		6619
768		B		30640		3120
769		B		30680		3146
770		P		30840		3470
771		B		30760		3062
772		B		30800		2853
773		P		30960		3757
774		B		30880		2763
775		B		30920		2788
776		P		31080		3503
777		B		31000		2865
778		B		31040		3019
779		I		31200		6517
780		B		31120		3036
781		B		31160		3144
782		P		31320		3505
783		B		31240		3046
784		B		31280		3006
785		P		31440		3624
786		B		31360		2975
787		B		31400		2900
788		P		31560		3859
789		B		31480		2751
790		B		31520		2791
791		I		31680		6760
792		B		31600		2932
793		B		31640		2785
794		P		31800		3733
795		B		31720		2948
796		B		31760		3363
797		P		31920		4411
798		B		31840		3155
799		B		31880		3285
800		P		32040		4450
801		B		31960		3093
802		B		32000		3161
803		I		32160		6966
804		B		32080		3106
805		B		32120		3070
806		P		32280		4474
807		B		32200		3255
808		B		32240		3628
809		P		32400		3782
810		B		32320		3368
811		B		32360		3492
812		P		32520		3618
813		B		32440		3178
814		B		32480		3528
815		I		32640		6920
816		B		32560		3236
817		B		32600		3330
818		P		32760		3952
819		B		32680		3420
820		B		32720		3329
821		P		32880		3910
822		B		32800		2904
823		B		32840		2895
824		P		33000		4327
825		B		32920		2809
826		B		32960		2895
827		I		33120		6819
828		B		33040		2932
829		B		33080		2817
830		P		33240		3909
831		B		33160		2825
832		B		33200		2757
833		P		33360		3690
834		B		33280		2784
835		B		33320		2742
836		P		33480		4017
837		B		33400		3061
838		B		33440		2900
839		I		33600		7181
840		B		33520		2840
841		B		33560		2954
842		P		33720		4333
843		B		33640		2868
844		B		33680		2905
845		P		33840		3761
846		B		33760		2856
847		B		33800		3006
848		P		33960		4283
849		B		33880		3040
850		B		33920		3222
851		I		34080		7335
852		B		34000		3106
853		B		34040		3176
854		P		34200		4217
855		B		34120		3349
856		B		34160		3206
857		P		34320		3924
858		B		34240		3017
859		B		34280		2959
860		P		34440		3481
861		B		34360		2899
862		B		34400		2959
863		I		34560		9867
864		B		34480		3272
865		B		34520		4929
866		P		34680		3659
867		B		34600		3039
868		B		34640		2547
869		P		34800		3871
870		B		34720		2229
871		B		34760		2365
872		P		34920		3667
873		B		34840		2171
874		B		34880		2454
875		I		35040		10003
876		B		34960		2883
877		B		35000		2320
878		P		35160		4148
879		B		35080		2449
880		B		35120		2666
881		P		35280		5042
882		B		35200		2520
883		B		35240		2518
884		P		35400		5167
885		B		35320		2765
886		B		35360		2888
887		I		35520		10132
888		B		35440		2521
889		B		35480		2593
890		P		35640		3836
891		B		35560		2572
892		B		35600		2627
893		P		35760		5050
894		B		35680		2655
895		B		35720		2662
896		P		35880		7455
897		B		35800		4355
898		B		35840		4634
899		I		36000		10072
900		B		35920		3547
901		B		35960		4712
902		P		36120		6212
903		B		36040		6950
904		B		36080		5804
905		P		36240		5779
906		B		36160		6050
907		B		36200		6418
908		P		36360		5908
909		B		36280		6341
910		B		36320		5617
911		I		36480		8788
912		B		36400		6770
913		B		36440		4194
914		P		36600		6252
915		B		36520		4099
916		B		36560		4436
917		P		36720		4916
918		B		36640		4598
919		B		36680		4101
920		P		36840		4247
921		B		36760		3966
922		B		36800		3651
923		I		36960		5972
924		B		36880		3401
925		B		36920		3290
926		P		37080		4014
927		B		37000		3796
928		B		37040		3346
929		P		37200		4062
930		B		37120		3129
931		B		37160		3005
932		P		37320		4026
933		B		37240		3093
934		B		37280		3231
935		I		37440		4918
936		B		37360		3137
937		B		37400		3406
938		P		37560		3790
939		B		37480		3119
940		B		37520		3130
941		P		37680		3723
942		B		37600		3405
943		B		37640		3180
944		P		37800		3628
945		B		37720		2988
946		B		37760		2832
947		I		37920		4359
948		B		37840		2547
949		B		37880		2580
950		P		38040		6182
951		B		37960		3385
952		B		38000		4343
953		P		38160		6485
954		B		38080		5130
955		B		38120		5227
956		P		38280		6012
957		B		38200		5471
958		B		38240		4925
959		I		38400		7525
960		B		38320		4746
961		B		38360		4746
962		P		38520		5438
963		B		38440		3659
964		B		38480		3953
965		P		38640		5470
966		B		38560		3485
967		B		38600		4399
968		P		38760		5691
969		B		38680		4205
970		B		38720		3906
971		I		38880		8515
972		B		38800		4873
973		B		38840		3498
974		P		39000		4792
975		B		38920		4061
976		B		38960		3600
977		P		39120		5702
978		B		39040		3554
979		B		39080		4094
980		P		39240		11516
981		B		39160		7544
982		B		39200		3284
983		I		39360		10255
984		B		39280		3063
985		B		39320		2887
986		P		39480		7060
987		B		39400		4064
988		B		39440		4072
989		P		39600		7386
990		B		39520		5208
991		B		39560		5425
992		P		39720		6488
993		B		39640		5593
994		B		39680		6675
995		I		39840		9903
996		B		39760		5925
997		B		39800		5530
998		P		39960		7129
999		B		39880		5714
1000		B		39920		6010
1001		P		40080		6466
1002		B		40000		6232
1003		B		40040		5727
1004		P		40200		6238
1005		B		40120		5851
1006		B		40160		5364
1007		I		40320		9086
1008		B		40240		5358
1009		B		40280		5024
1010		P		40440		5918
1011		B		40360		4897
1012		B		40400		4701
1013		P		40560		5615
1014		B		40480		4826
1015		B		40520		4730
1016		P		40680		5835
1017		B		40600		4797
1018		B		40640		4635
1019		I		40800		7527
1020		B		40720		4919
1021		B		40760		4395
1022		P		40920		5133
1023		B		40840		4040
1024		B		40880		3876
1025		P		41040		4887
1026		B		40960		3953
1027		B		41000		3954
1028		P		41160		4543
1029		B		41080		3863
1030		B		41120		4036
1031		I		41280		6907
1032		B		41200		3880
1033		B		41240		3824
1034		P		41400		5047
1035		B		41320		3979
1036		B		41360		3628
1037		P		41520		5110
1038		B		41440		3877
1039		B		41480		3911
1040		P		41640		5380
1041		B		41560		3902
1042		B		41600		4020
1043		I		41760		7475
1044		B		41680		4069
1045		B		41720		4338
1046		P		41880		5005
1047		B		41800		4009
1048		B		41840		4053
1049		P		42000		4940
1050		B		41920		4324
1051		B		41960		3996
1052		P		42120		4972
1053		B		42040		3731
1054		B		42080		3856
1055		I		42240		7626
1056		B		42160		4057
1057		B		42200		4180
1058		P		42360		5222
1059		B		42280		3975
1060		B		42320		4350
1061		P		42480		5374
1062		B		42400		3959
1063		B		42440		4463
1064		P		42600		5368
1065		B		42520		3686
1066		B		42560		3996
1067		I		42720		7742
1068		B		42640		3961
1069		B		42680		4063
1070		P		42840		5302
1071		B		42760		4616
1072		B		42800		4262
1073		P		42960		4070
1074		B		42880		5075
1075		B		42920		4821
1076		P		43080		5370
1077		B		43000		4408
1078		B		43040		4190
1079		I		43200		7181
1080		B		43120		3737
1081		B		43160		3459
1082		P		43320		4203
1083		B		43240		3441
1084		B		43280		3274
1085		P		43440		4865
1086		B		43360		3752
1087		B		43400		3654
1088		P		43560		4256
1089		B		43480		3635
1090		B		43520		4214
1091		I		43680		6149
1092		B		43600		3924
1093		B		43640		3816
1094		P		43800		3503
1095		B		43720		3275
1096		B		43760		3213
1097		P		43920		3471
1098		B		43840		2997
1099		B		43880		2838
1100		P		44040		3378
1101		B		43960		2726
1102		B		44000		2644
1103		I		44160		5306
1104		B		44080		2698
1105		B		44120		2657
1106		P		44280		3316
1107		B		44200		2767
1108		B		44240		2726
1109		P		44400		3251
1110		B		44320		2978
1111		B		44360		2952
1112		P		44520		3601
1113		B		44440		3204
1114		B		44480		2988
1115		I		44640		5568
1116		B		44560		3182
1117		B		44600		3053
1118		P		44760		4070
1119		B		44680		3114
1120		B		44720		3199
1121		P		44880		3750
1122		B		44800		3153
1123		B		44840		3327
1124		P		45000		3433
1125		B		44920		3227
1126		B		44960		3196
1127		I		45120		5120
1128		B		45040		3025
1129		B		45080		2963
1130		P		45240		3734
1131		B		45160		3082
1132		B		45200		3128
1133		P		45360		4057
1134		B		45280		3137
1135		B		45320		3383
1136		P		45480		3798
1137		B		45400		3152
1138		B		45440		3320
1139		I		45600		4337
1140		B		45520		3220
1141		B		45560		3218
1142		P		45720		4252
1143		B		45640		3180
1144		B		45680		3395
1145		P		45840		3923
1146		B		45760		3225
1147		B		45800		3064
1148		P		45960		4029
1149		B		45880		2878
1150		B		45920		2981
1151		I		46080		5878
1152		B		46000		3026
1153		B		46040		3051
1154		P		46200		4257
1155		B		46120		3195
1156		B		46160		3667
1157		P		46320		4369
1158		B		46240		3686
1159		B		46280		3530
1160		P		46440		4829
1161		B		46360		4044
1162		B		46400		4001
1163		I		46560		7462
1164		B		46480		3999
1165		B		46520		4147
1166		P		46680		5212
1167		B		46600		3789
1168		B		46640		3868
1169		P		46800		5728
1170		B		46720		4121
1171		B		46760		4675
1172		P		46920		5957
1173		B		46840		4397
1174		B		46880		4393
1175		I		47040		8355
1176		B		46960		5065
1177		B		47000		4981
1178		P		47160		5869
1179		B		47080		4603
1180		B		47120		4630
1181		P		47280		5341
1182		B		47200		4790
1183		B		47240		4534
1184		P		47400		5977
1185		B		47320		4567
1186		B		47360		4204
1187		I		47520		8497
1188		B		47440		3209
1189		B		47480		3019
1190		P		47640		5744
1191		B		47560		3654
1192		B		47600		3326
1193		P		47760		4972
1194		B		47680		2734
1195		B		47720		2697
1196		P		47880		4952
1197		B		47800		2733
1198		B		47840		2758
1199		I		48000		8627
1200		B		47920		2431
1201		B		47960		2929
1202		P		48120		8597
1203		B		48040		3004
1204		B		48080		5980
1205		P		48240		3671
1206		B		48160		4072
1207		B		48200		4513
1208		P		48360		5271
1209		B		48280		3377
1210		B		48320		4148
1211		I		48480		7417
1212		B		48400		3513
1213		B		48440		3770
1214		P		48600		5007
1215		B		48520		3135
1216		B		48560		3431
1217		P		48720		4706
1218		B		48640		3690
1219		B		48680		4343
1220		P		48840		4742
1221		B		48760		3494
1222		B		48800		3376
1223		I		48960		7354
1224		B		48880		3846
1225		B		48920		3391
1226		P		49080		4587
1227		B		49000		3126
1228		B		49040		2940
1229		P		49200		3945
1230		B		49120		3523
1231		B		49160		3656
1232		P		49320		4444
1233		B		49240		3029
1234		B		49280		3117
1235		I		49440		6370
1236		B		49360		3305
1237		B		49400		2944
1238		P		49560		3729
1239		B		49480		3128
1240		B		49520		2744
1241		P		49680		3507
1242		B		49600		2625
1243		B		49640		2947
1244		P		49800		3331
1245		B		49720		2722
1246		B		49760		2581
1247		I		49920		5682
1248		B		49840		2496
1249		B		49880		2482
1250		P		50040		3237
1251		B		49960		2566
1252		B		50000		2471
1253		P		50160		3203
1254		B		50080		2264
1255		B		50120		2283
1256		P		50280		3329
1257		B		50200		2512
1258		B		50240		2511
1259		I		50400		5142
1260		B		50320		2602
1261		B		50360		2722
1262		P		50520		3102
1263		B		50440		2611
1264		B		50480		2753
1265		P		50640		3153
1266		B		50560		2769
1267		B		50600		2759
1268		P		50760		3488
1269		B		50680		2722
1270		B		50720		2751
1271		I		50880		5715
1272		B		50800		3039
1273		B		50840		2776
1274		P		51000		4118
1275		B		50920		2772
1276		B		50960		3081
1277		P		51120		4281
1278		B		51040		3245
1279		B		51080		3535
1280		P		51240		4600
1281		B		51160		3600
1282		B		51200		3686
1283		I		51360		7088
1284		B		51280		4023
1285		B		51320		3938
1286		P		51480		5759
1287		B		51400		3979
1288		B		51440		4137
1289		P		51600		6215
1290		B		51520		4327
1291		B		51560		4398
1292		P		51720		6283
1293		B		51640		4768
1294		B		51680		5009
1295		I		51840		8296
1296		B		51760		4932
1297		B		51800		5090
1298		P		51960		6314
1299		B		51880		5228
1300		B		51920		4686
1301		P		52080		5911
1302		B		52000		4738
1303		B		52040		4111
1304		P		52200		5424
1305		B		52120		4141
1306		B		52160		4077
1307		I		52320		7281
1308		B		52240		4039
1309		B		52280		3921
1310		P		52440		5411
1311		B		52360		3902
1312		B		52400		4186
1313		P		52560		5627
1314		B		52480		4391
1315		B		52520		4240
1316		P		52680		5549
1317		B		52600		4681
1318		B		52640		4175
1319		I		52800		8343
1320		B		52720		4347
1321		B		52760		4331
1322		P		52920		6652
1323		B		52840		4730
1324		B		52880		4727
1325		P		53040		6000
1326		B		52960		4763
1327		B		53000		5134
1328		P		53160		6137
1329		B		53080		4855
1330		B		53120		4967
1331		I		53280		8262
1332		B		53200		5127
1333		B		53240		4740
1334		P		53400		5946
1335		B		53320		4355
1336		B		53360		4423
1337		P		53520		5360
1338		B		53440		4484
1339		B		53480		4635
1340		P		53640		5340
1341		B		53560		4517
1342		B		53600		4600
1343		I		53760		7785
1344		B		53680		4909
1345		B		53720		4879
1346		P		53880		5733
1347		B		53800		4855
1348		B		53840		4868
1349		P		54000		5631
1350		B		53920		5057
1351		B		53960		5048
1352		P		54120		6009
1353		B		54040		5246
1354		B		54080		4891
1355		I		54240		8590
1356		B		54160		5338
1357		B		54200		5433
1358		P		54360		6277
1359		B		54280		5465
1360		B		54320		5291
1361		P		54480		6113
1362		B		54400		5896
1363		B		54440		5760
1364		P		54600		6764
1365		B		54520		4361
